tick,agent_id,row,col,active,budget
1749,drone_0,307,344,1,59351.3
1749,drone_1,307,335,1,56654.8
1749,drone_2,348,322,1,56282.0
1749,drone_3,322,360,1,58841.8
1749,drone_4,346,326,1,56530.5
1750,drone_0,308,344,1,59321.3
1750,drone_1,308,335,1,56624.8
1750,drone_2,347,322,1,56252.0
1750,drone_3,321,359,1,58799.4
1750,drone_4,347,326,1,56500.5
1751,drone_0,307,344,1,59291.3
1751,drone_1,307,335,1,56594.8
1751,drone_2,348,322,1,56222.0
1751,drone_3,320,358,1,58757.0
1751,drone_4,346,326,1,56470.5
1752,drone_0,308,344,1,59261.3
1752,drone_1,308,335,1,56564.8
1752,drone_2,347,322,1,56192.0
1752,drone_3,319,358,1,58727.0
1752,drone_4,347,326,1,56440.5
1753,drone_0,307,344,1,59231.3
1753,drone_1,307,335,1,56534.8
1753,drone_2,348,322,1,56162.0
1753,drone_3,319,357,1,58697.0
1753,drone_4,346,326,1,56410.5
1754,drone_0,308,344,1,59201.3
1754,drone_1,308,335,1,56504.8
1754,drone_2,347,322,1,56132.0
1754,drone_3,318,357,1,58667.0
1754,drone_4,347,326,1,56380.5
1755,drone_0,307,344,1,59171.3
1755,drone_1,307,335,1,56474.8
1755,drone_2,348,322,1,56102.0
1755,drone_3,319,357,1,58637.0
1755,drone_4,346,326,1,56350.5
1756,drone_0,308,344,1,59141.3
1756,drone_1,308,335,1,56444.8
1756,drone_2,347,322,1,56072.0
1756,drone_3,318,357,1,58607.0
1756,drone_4,347,326,1,56320.5
1757,drone_0,307,344,1,59111.3
1757,drone_1,307,335,1,56414.8
1757,drone_2,348,322,1,56042.0
1757,drone_3,319,357,1,58577.0
1757,drone_4,346,326,1,56290.5
1758,drone_0,308,344,1,59081.3
1758,drone_1,308,335,1,56384.8
1758,drone_2,347,322,1,56012.0
1758,drone_3,318,357,1,58547.0
1758,drone_4,347,326,1,56260.5
1759,drone_0,307,344,1,59051.3
1759,drone_1,307,335,1,56354.8
1759,drone_2,348,322,1,55982.0
1759,drone_3,319,357,1,58517.0
1759,drone_4,346,326,1,56230.5
1760,drone_0,308,344,1,59021.3
1760,drone_1,308,335,1,56324.8
1760,drone_2,347,322,1,55952.0
1760,drone_3,318,357,1,58487.0
1760,drone_4,347,326,1,56200.5
1761,drone_0,307,344,1,58991.3
1761,drone_1,307,335,1,56294.8
1761,drone_2,348,322,1,55922.0
1761,drone_3,319,357,1,58457.0
1761,drone_4,346,326,1,56170.5
1762,drone_0,308,344,1,58961.3
1762,drone_1,308,335,1,56264.8
1762,drone_2,347,322,1,55892.0
1762,drone_3,318,357,1,58427.0
1762,drone_4,347,326,1,56140.5
1763,drone_0,307,344,1,58931.3
1763,drone_1,307,335,1,56234.8
1763,drone_2,348,322,1,55862.0
1763,drone_3,319,357,1,58397.0
1763,drone_4,346,326,1,56110.5
1764,drone_0,308,344,1,58901.3
1764,drone_1,308,335,1,56204.8
1764,drone_2,347,322,1,55832.0
1764,drone_3,318,357,1,58367.0
1764,drone_4,347,326,1,56080.5
1765,drone_0,307,344,1,58871.3
1765,drone_1,307,335,1,56174.8
1765,drone_2,348,322,1,55802.0
1765,drone_3,319,357,1,58337.0
1765,drone_4,346,326,1,56050.5
1766,drone_0,308,344,1,58841.3
1766,drone_1,308,335,1,56144.8
1766,drone_2,347,322,1,55772.0
1766,drone_3,318,357,1,58307.0
1766,drone_4,347,326,1,56020.5
1767,drone_0,307,344,1,58811.3
1767,drone_1,307,335,1,56114.8
1767,drone_2,348,322,1,55742.0
1767,drone_3,319,357,1,58277.0
1767,drone_4,346,326,1,55990.5
1768,drone_0,308,344,1,58781.3
1768,drone_1,308,335,1,56084.8
1768,drone_2,347,322,1,55712.0
1768,drone_3,318,357,1,58247.0
1768,drone_4,347,326,1,55960.5
1769,drone_0,307,344,1,58751.3
1769,drone_1,307,335,1,56054.8
1769,drone_2,348,322,1,55682.0
1769,drone_3,319,357,1,58217.0
1769,drone_4,346,326,1,55930.5
1770,drone_0,308,344,1,58721.3
1770,drone_1,308,335,1,56024.8
1770,drone_2,347,322,1,55652.0
1770,drone_3,318,357,1,58187.0
1770,drone_4,347,326,1,55900.5
1771,drone_0,307,344,1,58691.3
1771,drone_1,307,335,1,55994.8
1771,drone_2,348,322,1,55622.0
1771,drone_3,319,357,1,58157.0
1771,drone_4,346,326,1,55870.5
1772,drone_0,308,344,1,58661.3
1772,drone_1,308,335,1,55964.8
1772,drone_2,347,322,1,55592.0
1772,drone_3,318,357,1,58127.0
1772,drone_4,347,326,1,55840.5
1773,drone_0,307,344,1,58631.3
1773,drone_1,307,335,1,55934.8
1773,drone_2,348,322,1,55562.0
1773,drone_3,319,357,1,58097.0
1773,drone_4,346,326,1,55810.5
1774,drone_0,308,344,1,58601.3
1774,drone_1,308,335,1,55904.8
1774,drone_2,347,322,1,55532.0
1774,drone_3,318,357,1,58067.0
1774,drone_4,347,326,1,55780.5
1775,drone_0,307,344,1,58571.3
1775,drone_1,307,335,1,55874.8
1775,drone_2,348,322,1,55502.0
1775,drone_3,319,357,1,58037.0
1775,drone_4,346,326,1,55750.5
1776,drone_0,308,344,1,58541.3
1776,drone_1,308,335,1,55844.8
1776,drone_2,347,322,1,55472.0
1776,drone_3,318,357,1,58007.0
1776,drone_4,347,326,1,55720.5
1777,drone_0,307,344,1,58511.3
1777,drone_1,307,335,1,55814.8
1777,drone_2,348,322,1,55442.0
1777,drone_3,319,357,1,57977.0
1777,drone_4,346,326,1,55690.5
1778,drone_0,308,344,1,58481.3
1778,drone_1,308,335,1,55784.8
1778,drone_2,347,322,1,55412.0
1778,drone_3,318,357,1,57947.0
1778,drone_4,347,326,1,55660.5
1779,drone_0,307,344,1,58451.3
1779,drone_1,307,335,1,55754.8
1779,drone_2,348,322,1,55382.0
1779,drone_3,319,357,1,57917.0
1779,drone_4,346,326,1,55630.5
1780,drone_0,308,344,1,58421.3
1780,drone_1,308,335,1,55724.8
1780,drone_2,347,322,1,55352.0
1780,drone_3,318,357,1,57887.0
1780,drone_4,347,326,1,55600.5
1781,drone_0,307,344,1,58391.3
1781,drone_1,307,335,1,55694.8
1781,drone_2,348,322,1,55322.0
1781,drone_3,319,357,1,57857.0
1781,drone_4,346,326,1,55570.5
1782,drone_0,308,344,1,58361.3
1782,drone_1,308,335,1,55664.8
1782,drone_2,347,322,1,55292.0
1782,drone_3,318,357,1,57827.0
1782,drone_4,347,326,1,55540.5
1783,drone_0,307,344,1,58331.3
1783,drone_1,307,336,1,55622.3
1783,drone_2,348,322,1,55262.0
1783,drone_3,319,357,1,57797.0
1783,drone_4,346,326,1,55510.5
1784,drone_0,308,344,1,58301.3
1784,drone_1,306,337,1,55579.9
1784,drone_2,347,322,1,55232.0
1784,drone_3,318,357,1,57767.0
1784,drone_4,347,326,1,55480.5
1785,drone_0,307,344,1,58271.3
1785,drone_1,305,336,1,55537.5
1785,drone_2,348,322,1,55202.0
1785,drone_3,319,357,1,57737.0
1785,drone_4,346,326,1,55450.5
1786,drone_0,308,344,1,58241.3
1786,drone_1,304,335,1,55495.1
1786,drone_2,347,322,1,55172.0
1786,drone_3,318,357,1,57707.0
1786,drone_4,347,326,1,55420.5
1787,drone_0,307,344,1,58211.3
1787,drone_1,303,336,1,55452.6
1787,drone_2,348,322,1,55142.0
1787,drone_3,319,357,1,57677.0
1787,drone_4,346,326,1,55390.5
1788,drone_0,308,344,1,58181.3
1788,drone_1,304,337,1,55410.2
1788,drone_2,347,322,1,55112.0
1788,drone_3,318,357,1,57647.0
1788,drone_4,347,326,1,55360.5
1789,drone_0,307,344,1,58151.3
1789,drone_1,305,338,1,55367.8
1789,drone_2,348,321,1,55069.5
1789,drone_3,319,357,1,57617.0
1789,drone_4,346,326,1,55330.5
1790,drone_0,308,344,1,58121.3
1790,drone_1,306,339,1,55325.4
1790,drone_2,349,320,1,55027.1
1790,drone_3,318,357,1,57587.0
1790,drone_4,347,327,1,55288.1
1791,drone_0,307,344,1,58091.3
1791,drone_1,307,340,1,55282.9
1791,drone_2,350,319,1,54984.7
1791,drone_3,319,357,1,57557.0
1791,drone_4,348,328,1,55245.6
1792,drone_0,308,344,1,58061.3
1792,drone_1,308,341,1,55240.5
1792,drone_2,351,318,1,54942.3
1792,drone_3,318,357,1,57527.0
1792,drone_4,349,329,1,55203.2
1793,drone_0,307,344,1,58031.3
1793,drone_1,308,342,1,55210.5
1793,drone_2,352,318,1,54912.3
1793,drone_3,319,357,1,57497.0
1793,drone_4,348,330,1,55160.8
1794,drone_0,308,344,1,58001.3
1794,drone_1,308,343,1,55180.5
1794,drone_2,353,319,1,54869.8
1794,drone_3,318,357,1,57467.0
1794,drone_4,347,331,1,55118.4
1795,drone_0,307,344,1,57971.3
1795,drone_1,308,344,1,55150.5
1795,drone_2,354,320,1,54827.4
1795,drone_3,319,357,1,57437.0
1795,drone_4,348,332,1,55075.9
1796,drone_0,308,344,1,57941.3
1796,drone_1,307,344,1,55120.5
1796,drone_2,355,319,1,54785.0
1796,drone_3,318,357,1,57407.0
1796,drone_4,347,333,1,55033.5
1797,drone_0,307,344,1,57911.3
1797,drone_1,308,344,1,55090.5
1797,drone_2,356,320,1,54742.6
1797,drone_3,319,357,1,57377.0
1797,drone_4,346,334,1,54991.1
1798,drone_0,306,343,1,57868.9
1798,drone_1,307,344,1,55060.5
1798,drone_2,357,321,1,54700.1
1798,drone_3,318,357,1,57347.0
1798,drone_4,347,335,1,54948.7
1799,drone_0,305,342,1,57826.4
1799,drone_1,308,344,1,55030.5
1799,drone_2,358,322,1,54657.7
1799,drone_3,319,357,1,57317.0
1799,drone_4,346,336,1,54906.2
1800,drone_0,306,341,1,57784.0
1800,drone_1,307,344,1,55000.5
1800,drone_2,357,323,1,54615.3
1800,drone_3,318,357,1,57287.0
1800,drone_4,345,337,1,54863.8
1801,drone_0,305,340,1,57741.6
1801,drone_1,308,344,1,54970.5
1801,drone_2,356,323,1,54585.3
1801,drone_3,319,357,1,57257.0
1801,drone_4,344,338,1,54821.4
1802,drone_0,304,339,1,57699.2
1802,drone_1,307,344,1,54940.5
1802,drone_2,355,323,1,54555.3
1802,drone_3,318,357,1,57227.0
1802,drone_4,345,339,1,54779.0
1803,drone_0,303,338,1,57656.7
1803,drone_1,308,344,1,54910.5
1803,drone_2,355,324,1,54525.3
1803,drone_3,317,356,1,57184.5
1803,drone_4,344,340,1,54736.5
1804,drone_0,302,337,1,57614.3
1804,drone_1,307,344,1,54880.5
1804,drone_2,354,324,1,54495.3
1804,drone_3,318,355,1,57142.1
1804,drone_4,345,341,1,54694.1
1805,drone_0,301,337,1,57584.3
1805,drone_1,308,344,1,54850.5
1805,drone_2,355,324,1,54465.3
1805,drone_3,317,354,1,57099.7
1805,drone_4,344,342,1,54651.7
1806,drone_0,300,337,1,57554.3
1806,drone_1,307,344,1,54820.5
1806,drone_2,354,324,1,54435.3
1806,drone_3,318,353,1,57057.3
1806,drone_4,343,343,1,54609.3
1807,drone_0,301,337,1,57524.3
1807,drone_1,308,344,1,54790.5
1807,drone_2,355,324,1,54405.3
1807,drone_3,319,353,1,57027.3
1807,drone_4,344,344,1,54566.8
1808,drone_0,300,337,1,57494.3
1808,drone_1,307,344,1,54760.5
1808,drone_2,354,324,1,54375.3
1808,drone_3,320,353,1,56997.3
1808,drone_4,343,345,1,54524.4
1809,drone_0,301,337,1,57464.3
1809,drone_1,308,344,1,54730.5
1809,drone_2,355,324,1,54345.3
1809,drone_3,321,353,1,56967.3
1809,drone_4,342,346,1,54482.0
1810,drone_0,300,337,1,57434.3
1810,drone_1,307,344,1,54700.5
1810,drone_2,354,324,1,54315.3
1810,drone_3,320,353,1,56937.3
1810,drone_4,341,345,1,54439.5
1811,drone_0,301,337,1,57404.3
1811,drone_1,308,344,1,54670.5
1811,drone_2,355,324,1,54285.3
1811,drone_3,321,353,1,56907.3
1811,drone_4,341,344,1,54409.5
1812,drone_0,300,337,1,57374.3
1812,drone_1,307,344,1,54640.5
1812,drone_2,354,324,1,54255.3
1812,drone_3,320,353,1,56877.3
1812,drone_4,341,343,1,54379.5
1813,drone_0,301,337,1,57344.3
1813,drone_1,308,344,1,54610.5
1813,drone_2,355,324,1,54225.3
1813,drone_3,321,353,1,56847.3
1813,drone_4,340,343,1,54349.5
1814,drone_0,300,337,1,57314.3
1814,drone_1,307,344,1,54580.5
1814,drone_2,354,324,1,54195.3
1814,drone_3,320,353,1,56817.3
1814,drone_4,339,343,1,54319.5
1815,drone_0,301,337,1,57284.3
1815,drone_1,308,344,1,54550.5
1815,drone_2,355,324,1,54165.3
1815,drone_3,321,353,1,56787.3
1815,drone_4,340,343,1,54289.5
1816,drone_0,300,337,1,57254.3
1816,drone_1,307,344,1,54520.5
1816,drone_2,354,324,1,54135.3
1816,drone_3,320,353,1,56757.3
1816,drone_4,339,343,1,54259.5
1817,drone_0,301,337,1,57224.3
1817,drone_1,308,344,1,54490.5
1817,drone_2,355,324,1,54105.3
1817,drone_3,321,353,1,56727.3
1817,drone_4,340,343,1,54229.5
1818,drone_0,300,337,1,57194.3
1818,drone_1,307,344,1,54460.5
1818,drone_2,354,324,1,54075.3
1818,drone_3,320,353,1,56697.3
1818,drone_4,339,343,1,54199.5
1819,drone_0,301,337,1,57164.3
1819,drone_1,308,344,1,54430.5
1819,drone_2,355,324,1,54045.3
1819,drone_3,321,353,1,56667.3
1819,drone_4,340,343,1,54169.5
1820,drone_0,300,337,1,57134.3
1820,drone_1,307,344,1,54400.5
1820,drone_2,354,324,1,54015.3
1820,drone_3,320,353,1,56637.3
1820,drone_4,339,343,1,54139.5
1821,drone_0,301,337,1,57104.3
1821,drone_1,308,344,1,54370.5
1821,drone_2,355,324,1,53985.3
1821,drone_3,321,353,1,56607.3
1821,drone_4,340,343,1,54109.5
1822,drone_0,300,337,1,57074.3
1822,drone_1,307,344,1,54340.5
1822,drone_2,354,324,1,53955.3
1822,drone_3,320,353,1,56577.3
1822,drone_4,339,343,1,54079.5
1823,drone_0,301,337,1,57044.3
1823,drone_1,308,344,1,54310.5
1823,drone_2,355,324,1,53925.3
1823,drone_3,321,353,1,56547.3
1823,drone_4,340,343,1,54049.5
1824,drone_0,300,337,1,57014.3
1824,drone_1,307,344,1,54280.5
1824,drone_2,354,324,1,53895.3
1824,drone_3,320,353,1,56517.3
1824,drone_4,339,343,1,54019.5
1825,drone_0,301,337,1,56984.3
1825,drone_1,308,344,1,54250.5
1825,drone_2,355,324,1,53865.3
1825,drone_3,321,353,1,56487.3
1825,drone_4,340,343,1,53989.5
1826,drone_0,300,337,1,56954.3
1826,drone_1,307,344,1,54220.5
1826,drone_2,354,324,1,53835.3
1826,drone_3,320,353,1,56457.3
1826,drone_4,339,343,1,53959.5
1827,drone_0,301,337,1,56924.3
1827,drone_1,308,344,1,54190.5
1827,drone_2,355,324,1,53805.3
1827,drone_3,321,353,1,56427.3
1827,drone_4,340,343,1,53929.5
1828,drone_0,300,337,1,56894.3
1828,drone_1,307,344,1,54160.5
1828,drone_2,354,324,1,53775.3
1828,drone_3,320,353,1,56397.3
1828,drone_4,339,343,1,53899.5
1829,drone_0,301,337,1,56864.3
1829,drone_1,308,344,1,54130.5
1829,drone_2,355,324,1,53745.3
1829,drone_3,321,353,1,56367.3
1829,drone_4,340,343,1,53869.5
1830,drone_0,300,337,1,56834.3
1830,drone_1,307,344,1,54100.5
1830,drone_2,354,324,1,53715.3
1830,drone_3,320,353,1,56337.3
1830,drone_4,339,343,1,53839.5
1831,drone_0,301,337,1,56804.3
1831,drone_1,308,344,1,54070.5
1831,drone_2,355,324,1,53685.3
1831,drone_3,321,353,1,56307.3
1831,drone_4,340,343,1,53809.5
1832,drone_0,300,337,1,56774.3
1832,drone_1,307,344,1,54040.5
1832,drone_2,354,324,1,53655.3
1832,drone_3,320,353,1,56277.3
1832,drone_4,339,343,1,53779.5
1833,drone_0,301,337,1,56744.3
1833,drone_1,308,344,1,54010.5
1833,drone_2,355,324,1,53625.3
1833,drone_3,321,353,1,56247.3
1833,drone_4,340,343,1,53749.5
1834,drone_0,300,337,1,56714.3
1834,drone_1,307,344,1,53980.5
1834,drone_2,354,324,1,53595.3
1834,drone_3,320,353,1,56217.3
1834,drone_4,339,343,1,53719.5
1835,drone_0,301,337,1,56684.3
1835,drone_1,308,344,1,53950.5
1835,drone_2,355,324,1,53565.3
1835,drone_3,321,353,1,56187.3
1835,drone_4,340,343,1,53689.5
1836,drone_0,300,337,1,56654.3
1836,drone_1,307,344,1,53920.5
1836,drone_2,354,324,1,53535.3
1836,drone_3,320,353,1,56157.3
1836,drone_4,339,343,1,53659.5
1837,drone_0,301,337,1,56624.3
1837,drone_1,308,344,1,53890.5
1837,drone_2,355,324,1,53505.3
1837,drone_3,321,353,1,56127.3
1837,drone_4,340,343,1,53629.5
1838,drone_0,300,337,1,56594.3
1838,drone_1,307,344,1,53860.5
1838,drone_2,354,324,1,53475.3
1838,drone_3,320,353,1,56097.3
1838,drone_4,339,343,1,53599.5
1839,drone_0,301,337,1,56564.3
1839,drone_1,308,344,1,53830.5
1839,drone_2,355,324,1,53445.3
1839,drone_3,321,353,1,56067.3
1839,drone_4,340,343,1,53569.5
1840,drone_0,300,337,1,56534.3
1840,drone_1,307,344,1,53800.5
1840,drone_2,354,324,1,53415.3
1840,drone_3,320,353,1,56037.3
1840,drone_4,339,343,1,53539.5
1841,drone_0,301,337,1,56504.3
1841,drone_1,308,344,1,53770.5
1841,drone_2,355,324,1,53385.3
1841,drone_3,321,353,1,56007.3
1841,drone_4,340,343,1,53509.5
1842,drone_0,300,337,1,56474.3
1842,drone_1,307,344,1,53740.5
1842,drone_2,354,324,1,53355.3
1842,drone_3,320,353,1,55977.3
1842,drone_4,339,343,1,53479.5
1843,drone_0,301,337,1,56444.3
1843,drone_1,308,344,1,53710.5
1843,drone_2,355,324,1,53325.3
1843,drone_3,321,353,1,55947.3
1843,drone_4,340,343,1,53449.5
1844,drone_0,300,337,1,56414.3
1844,drone_1,307,344,1,53680.5
1844,drone_2,354,324,1,53295.3
1844,drone_3,320,353,1,55917.3
1844,drone_4,339,343,1,53419.5
1845,drone_0,301,337,1,56384.3
1845,drone_1,308,344,1,53650.5
1845,drone_2,355,324,1,53265.3
1845,drone_3,321,353,1,55887.3
1845,drone_4,340,343,1,53389.5
1846,drone_0,300,337,1,56354.3
1846,drone_1,309,343,1,53608.1
1846,drone_2,354,324,1,53235.3
1846,drone_3,320,353,1,55857.3
1846,drone_4,339,343,1,53359.5
1847,drone_0,301,337,1,56324.3
1847,drone_1,310,342,1,53565.6
1847,drone_2,355,324,1,53205.3
1847,drone_3,321,353,1,55827.3
1847,drone_4,340,343,1,53329.5
1848,drone_0,300,337,1,56294.3
1848,drone_1,311,341,1,53523.2
1848,drone_2,354,324,1,53175.3
1848,drone_3,320,353,1,55797.3
1848,drone_4,339,343,1,53299.5
1849,drone_0,301,337,1,56264.3
1849,drone_1,312,340,1,53480.8
1849,drone_2,355,325,1,53132.9
1849,drone_3,321,353,1,55767.3
1849,drone_4,340,343,1,53269.5
1850,drone_0,300,337,1,56234.3
1850,drone_1,313,341,1,53438.4
1850,drone_2,356,326,1,53090.4
1850,drone_3,320,353,1,55737.3
1850,drone_4,339,343,1,53239.5
1851,drone_0,301,337,1,56204.3
1851,drone_1,312,342,1,53395.9
1851,drone_2,357,327,1,53048.0
1851,drone_3,321,353,1,55707.3
1851,drone_4,340,343,1,53209.5
1852,drone_0,300,337,1,56174.3
1852,drone_1,313,343,1,53353.5
1852,drone_2,358,328,1,53005.6
1852,drone_3,320,353,1,55677.3
1852,drone_4,339,343,1,53179.5
1853,drone_0,301,337,1,56144.3
1853,drone_1,314,342,1,53311.1
1853,drone_2,357,329,1,52963.1
1853,drone_3,321,353,1,55647.3
1853,drone_4,340,343,1,53149.5
1854,drone_0,300,337,1,56114.3
1854,drone_1,315,341,1,53268.7
1854,drone_2,358,330,1,52920.7
1854,drone_3,320,353,1,55617.3
1854,drone_4,339,343,1,53119.5
1855,drone_0,301,337,1,56084.3
1855,drone_1,316,340,1,53226.2
1855,drone_2,357,331,1,52878.3
1855,drone_3,321,353,1,55587.3
1855,drone_4,340,343,1,53089.5
1856,drone_0,302,336,1,56041.9
1856,drone_1,317,340,1,53196.2
1856,drone_2,357,332,1,52848.3
1856,drone_3,320,352,1,55544.8
1856,drone_4,339,343,1,53059.5
1857,drone_0,302,337,1,56011.9
1857,drone_1,317,341,1,53166.2
1857,drone_2,356,333,1,52805.9
1857,drone_3,319,351,1,55502.4
1857,drone_4,340,343,1,53029.5
1858,drone_0,302,338,1,55981.9
1858,drone_1,316,341,1,53136.2
1858,drone_2,355,332,1,52763.4
1858,drone_3,318,350,1,55460.0
1858,drone_4,339,343,1,52999.5
1859,drone_0,301,339,1,55939.5
1859,drone_1,317,341,1,53106.2
1859,drone_2,356,333,1,52721.0
1859,drone_3,319,349,1,55417.5
1859,drone_4,340,343,1,52969.5
1860,drone_0,301,338,1,55909.5
1860,drone_1,316,341,1,53076.2
1860,drone_2,355,334,1,52678.6
1860,drone_3,318,348,1,55375.1
1860,drone_4,339,343,1,52939.5
1861,drone_0,301,337,1,55879.5
1861,drone_1,317,341,1,53046.2
1861,drone_2,354,333,1,52636.2
1861,drone_3,317,349,1,55332.7
1861,drone_4,340,343,1,52909.5
1862,drone_0,300,337,1,55849.5
1862,drone_1,316,341,1,53016.2
1862,drone_2,355,334,1,52593.7
1862,drone_3,316,350,1,55290.3
1862,drone_4,339,343,1,52879.5
1863,drone_0,301,337,1,55819.5
1863,drone_1,317,341,1,52986.2
1863,drone_2,354,335,1,52551.3
1863,drone_3,315,349,1,55247.8
1863,drone_4,338,344,1,52837.1
1864,drone_0,300,337,1,55789.5
1864,drone_1,316,341,1,52956.2
1864,drone_2,353,334,1,52508.9
1864,drone_3,314,348,1,55205.4
1864,drone_4,337,343,1,52794.7
1865,drone_0,301,337,1,55759.5
1865,drone_1,317,341,1,52926.2
1865,drone_2,354,335,1,52466.5
1865,drone_3,313,347,1,55163.0
1865,drone_4,336,342,1,52752.3
1866,drone_0,300,337,1,55729.5
1866,drone_1,316,341,1,52896.2
1866,drone_2,353,336,1,52424.0
1866,drone_3,313,346,1,55133.0
1866,drone_4,337,343,1,52709.8
1867,drone_0,301,337,1,55699.5
1867,drone_1,317,341,1,52866.2
1867,drone_2,352,335,1,52381.6
1867,drone_3,312,346,1,55103.0
1867,drone_4,337,344,1,52679.8
1868,drone_0,300,337,1,55669.5
1868,drone_1,316,341,1,52836.2
1868,drone_2,353,336,1,52339.2
1868,drone_3,313,346,1,55073.0
1868,drone_4,336,345,1,52637.4
1869,drone_0,301,337,1,55639.5
1869,drone_1,317,341,1,52806.2
1869,drone_2,352,337,1,52296.8
1869,drone_3,312,346,1,55043.0
1869,drone_4,335,344,1,52595.0
1870,drone_0,300,337,1,55609.5
1870,drone_1,316,341,1,52776.2
1870,drone_2,351,336,1,52254.3
1870,drone_3,313,346,1,55013.0
1870,drone_4,334,344,1,52565.0
1871,drone_0,301,337,1,55579.5
1871,drone_1,317,341,1,52746.2
1871,drone_2,352,337,1,52211.9
1871,drone_3,312,346,1,54983.0
1871,drone_4,334,343,1,52535.0
1872,drone_0,300,337,1,55549.5
1872,drone_1,316,341,1,52716.2
1872,drone_2,351,338,1,52169.5
1872,drone_3,313,346,1,54953.0
1872,drone_4,333,343,1,52505.0
1873,drone_0,301,337,1,55519.5
1873,drone_1,317,341,1,52686.2
1873,drone_2,350,337,1,52127.0
1873,drone_3,312,346,1,54923.0
1873,drone_4,334,343,1,52475.0
1874,drone_0,300,337,1,55489.5
1874,drone_1,316,341,1,52656.2
1874,drone_2,351,338,1,52084.6
1874,drone_3,313,346,1,54893.0
1874,drone_4,333,343,1,52445.0
1875,drone_0,301,337,1,55459.5
1875,drone_1,317,341,1,52626.2
1875,drone_2,350,339,1,52042.2
1875,drone_3,312,346,1,54863.0
1875,drone_4,334,343,1,52415.0
1876,drone_0,300,337,1,55429.5
1876,drone_1,316,341,1,52596.2
1876,drone_2,349,338,1,51999.8
1876,drone_3,313,346,1,54833.0
1876,drone_4,333,343,1,52385.0
1877,drone_0,301,337,1,55399.5
1877,drone_1,317,341,1,52566.2
1877,drone_2,350,339,1,51957.3
1877,drone_3,312,346,1,54803.0
1877,drone_4,334,343,1,52355.0
1878,drone_0,300,337,1,55369.5
1878,drone_1,316,341,1,52536.2
1878,drone_2,349,340,1,51914.9
1878,drone_3,313,346,1,54773.0
1878,drone_4,333,343,1,52325.0
1879,drone_0,301,337,1,55339.5
1879,drone_1,317,341,1,52506.2
1879,drone_2,348,339,1,51872.5
1879,drone_3,312,346,1,54743.0
1879,drone_4,334,343,1,52295.0
1880,drone_0,300,337,1,55309.5
1880,drone_1,316,341,1,52476.2
1880,drone_2,349,340,1,51830.1
1880,drone_3,313,346,1,54713.0
1880,drone_4,333,343,1,52265.0
1881,drone_0,301,337,1,55279.5
1881,drone_1,317,341,1,52446.2
1881,drone_2,348,341,1,51787.6
1881,drone_3,312,346,1,54683.0
1881,drone_4,334,343,1,52235.0
1882,drone_0,300,337,1,55249.5
1882,drone_1,316,341,1,52416.2
1882,drone_2,347,340,1,51745.2
1882,drone_3,313,346,1,54653.0
1882,drone_4,333,343,1,52205.0
1883,drone_0,301,337,1,55219.5
1883,drone_1,317,341,1,52386.2
1883,drone_2,348,341,1,51702.8
1883,drone_3,312,346,1,54623.0
1883,drone_4,334,343,1,52175.0
1884,drone_0,300,337,1,55189.5
1884,drone_1,316,341,1,52356.2
1884,drone_2,347,342,1,51660.4
1884,drone_3,313,346,1,54593.0
1884,drone_4,333,343,1,52145.0
1885,drone_0,301,337,1,55159.5
1885,drone_1,317,341,1,52326.2
1885,drone_2,346,341,1,51617.9
1885,drone_3,312,346,1,54563.0
1885,drone_4,334,343,1,52115.0
1886,drone_0,300,337,1,55129.5
1886,drone_1,316,341,1,52296.2
1886,drone_2,347,342,1,51575.5
1886,drone_3,313,346,1,54533.0
1886,drone_4,333,343,1,52085.0
1887,drone_0,301,337,1,55099.5
1887,drone_1,317,341,1,52266.2
1887,drone_2,346,343,1,51533.1
1887,drone_3,312,346,1,54503.0
1887,drone_4,334,343,1,52055.0
1888,drone_0,300,337,1,55069.5
1888,drone_1,316,341,1,52236.2
1888,drone_2,345,342,1,51490.7
1888,drone_3,313,346,1,54473.0
1888,drone_4,333,343,1,52025.0
1889,drone_0,301,337,1,55039.5
1889,drone_1,317,341,1,52206.2
1889,drone_2,346,343,1,51448.2
1889,drone_3,312,346,1,54443.0
1889,drone_4,334,343,1,51995.0
1890,drone_0,300,337,1,55009.5
1890,drone_1,316,341,1,52176.2
1890,drone_2,345,344,1,51405.8
1890,drone_3,313,346,1,54413.0
1890,drone_4,333,343,1,51965.0
1891,drone_0,301,337,1,54979.5
1891,drone_1,317,341,1,52146.2
1891,drone_2,344,343,1,51363.4
1891,drone_3,312,346,1,54383.0
1891,drone_4,334,343,1,51935.0
1892,drone_0,300,337,1,54949.5
1892,drone_1,316,341,1,52116.2
1892,drone_2,345,344,1,51320.9
1892,drone_3,313,346,1,54353.0
1892,drone_4,333,343,1,51905.0
1893,drone_0,301,337,1,54919.5
1893,drone_1,317,341,1,52086.2
1893,drone_2,344,345,1,51278.5
1893,drone_3,312,346,1,54323.0
1893,drone_4,334,343,1,51875.0
1894,drone_0,300,337,1,54889.5
1894,drone_1,316,341,1,52056.2
1894,drone_2,343,344,1,51236.1
1894,drone_3,313,346,1,54293.0
1894,drone_4,333,343,1,51845.0
1895,drone_0,301,337,1,54859.5
1895,drone_1,317,341,1,52026.2
1895,drone_2,342,345,1,51193.7
1895,drone_3,312,346,1,54263.0
1895,drone_4,334,343,1,51815.0
